-3.397899866104125977e-01	2.094099968671798706e-01	4.634799957275390625e-01	-6.479200124740600586e-01	-3.837699890136718750e-01	3.803399950265884399e-02	1.712699979543685913e-01	1.597799956798553467e-01	4.661900103092193604e-01	-1.916900090873241425e-02	4.147900044918060303e-01	-3.434900045394897461e-01	2.687200009822845459e-01	4.464000090956687927e-02	4.213100075721740723e-01	-4.103200137615203857e-01	1.545899957418441772e-01	2.223899960517883301e-02	-6.465299725532531738e-01	2.525599896907806396e-01	4.313600063323974609e-02	-1.944500058889389038e-01	4.651600122451782227e-01	4.565100073814392090e-01	6.858800053596496582e-01	9.129499644041061401e-02	2.187500000000000000e-01	-7.035099864006042480e-01	1.678500026464462280e-01	-3.507899940013885498e-01	-1.263400018215179443e-01	6.638399958610534668e-01	-2.581999897956848145e-01	3.654199838638305664e-02	-1.360500007867813110e-01	4.025300145149230957e-01	1.428900063037872314e-01	3.813199996948242188e-01	-1.228300034999847412e-01	-4.588600099086761475e-01	-2.528199851512908936e-01	-3.043200075626373291e-01	-1.121499985456466675e-01	-2.618199884891510010e-01	-2.248200029134750366e-01	-4.455400109291076660e-01	2.991000115871429443e-01	-8.561199903488159180e-01	-1.450300067663192749e-01	-4.908599853515625000e-01	8.297299966216087341e-03	-1.749099940061569214e-01	2.752400040626525879e-01	1.440099954605102539e+00	-2.123900055885314941e-01	-2.843499898910522461e+00	-2.795799970626831055e-01	-4.572199881076812744e-01	1.638599991798400879e+00	7.880799770355224609e-01	-5.526199936866760254e-01	6.499999761581420898e-01	8.642599731683731079e-02	3.901199996471405029e-01	1.063199996948242188e+00	-3.537899851799011230e-01	4.832800030708312988e-01	3.459999859333038330e-01	8.417400121688842773e-01	9.870699793100357056e-02	-2.421299964189529419e-01	-2.705299854278564453e-01	4.528699815273284912e-02	-4.014700055122375488e-01	1.139499992132186890e-01	6.222600117325782776e-03	3.667299821972846985e-02	1.851800084114074707e-02	-1.021299958229064941e+00	-2.080599963665008545e-01	6.407200098037719727e-01	-6.876300275325775146e-02	-5.863500237464904785e-01	3.347600102424621582e-01	-1.143200039863586426e+00	-1.147999987006187439e-01	-2.509100139141082764e-01	-4.590699970722198486e-01	-9.681899845600128174e-02	-1.794600039720535278e-01	-6.335099786520004272e-02	-6.741200089454650879e-01	-6.889499723911285400e-02	5.360400080680847168e-01	-8.777300119400024414e-01	3.180199861526489258e-01	-3.924199938774108887e-01	-2.339400053024291992e-01	4.729799926280975342e-01	-2.880300022661685944e-02
-5.308600068092346191e-01	5.140399932861328125e-01	8.759900182485580444e-02	-3.731400072574615479e-01	2.746999859809875488e-01	7.947000116109848022e-02	-8.502299897372722626e-03	2.839899994432926178e-02	-3.511399924755096436e-01	9.433899819850921631e-02	8.777099847793579102e-02	-3.830699920654296875e-01	4.312900006771087646e-01	1.526100039482116699e-01	-1.511999964714050293e-01	-4.607000052928924561e-01	8.043300360441207886e-02	3.762700036168098450e-02	-4.395900070667266846e-01	4.245100021362304688e-01	1.605799943208694458e-01	2.660799920558929443e-01	3.531099855899810791e-01	1.405499968677759171e-02	-5.277099832892417908e-02	-1.615000069141387939e-01	-2.989999949932098389e-01	-5.621399879455566406e-01	-1.874199956655502319e-01	4.423699900507926941e-02	-2.811799943447113037e-01	3.659400045871734619e-01	-2.622599899768829346e-01	1.101299971342086792e-01	4.435800015926361084e-01	4.313099980354309082e-01	-5.309499800205230713e-03	3.470500111579895020e-01	-4.488300085067749023e-01	-3.372699916362762451e-01	-1.328099966049194336e-01	-3.554199934005737305e-01	-8.166299760341644287e-02	-1.298300027847290039e-01	8.060599863529205322e-02	-1.609999984502792358e-01	3.670000135898590088e-01	-3.056800067424774170e-01	5.726899951696395874e-02	-7.940000295639038086e-01	-2.458100020885467529e-01	2.711500041186809540e-02	1.320299953222274780e-01	1.226199984550476074e+00	-1.918299943208694458e-01	-2.549700021743774414e+00	5.527300015091896057e-02	-1.377999931573867798e-01	1.455199956893920898e+00	5.369700193405151367e-01	-1.233699992299079895e-01	1.127799987792968750e+00	-1.636500060558319092e-01	2.187100052833557129e-01	8.273500204086303711e-01	-3.068099915981292725e-01	6.545600295066833496e-01	1.763599961996078491e-01	6.172000169754028320e-01	-1.842499971389770508e-01	-2.996600046753883362e-02	-9.831500053405761719e-02	3.205600082874298096e-01	-2.812399864196777344e-01	2.568399906158447266e-01	-3.446200117468833923e-02	-1.296799927949905396e-01	1.943999975919723511e-01	-4.231800138950347900e-01	-1.284299939870834351e-01	8.472899794578552246e-01	1.780699938535690308e-01	-3.967899978160858154e-01	2.982800006866455078e-01	-1.733700037002563477e+00	-3.754099830985069275e-02	-2.989000082015991211e-02	-1.439100056886672974e-01	-3.329899907112121582e-01	-5.223399996757507324e-01	-1.217800006270408630e-01	-2.509000003337860107e-01	-1.790399998426437378e-01	4.950400069355964661e-02	-6.218400001525878906e-01	2.090200036764144897e-01	-5.580499768257141113e-01	-5.539699792861938477e-01	5.613700151443481445e-01	3.982200026512145996e-01
-1.378600019961595535e-02	3.821600079536437988e-01	5.323600172996520996e-01	1.526100039482116699e-01	-2.969399988651275635e-01	-2.055799961090087891e-01	-4.184600114822387695e-01	-5.843700170516967773e-01	-7.735499739646911621e-01	-8.786600232124328613e-01	-3.785800039768218994e-01	-1.851599961519241333e-01	-1.280000060796737671e-01	-2.058400064706802368e-01	-2.292499989271163940e-01	-4.259899854660034180e-01	3.725000023841857910e-01	2.607699930667877197e-01	-1.070199966430664062e+00	6.291599869728088379e-01	-9.146899729967117310e-02	7.034800052642822266e-01	-4.972999989986419678e-01	-7.769100069999694824e-01	6.604499816894531250e-01	9.465000033378601074e-02	-4.489299952983856201e-01	1.891699992120265961e-02	3.314599990844726562e-01	-3.502199947834014893e-01	-3.578900098800659180e-01	3.031300008296966553e-02	2.225300073623657227e-01	-2.323600053787231445e-01	-1.971900016069412231e-01	-5.312500055879354477e-03	-2.584800124168395996e-01	5.808100104331970215e-01	-1.070500016212463379e-01	-1.784500032663345337e-01	-1.620599925518035889e-01	8.708599954843521118e-02	6.302899718284606934e-01	-7.664899826049804688e-01	5.161899924278259277e-01	1.407299935817718506e-01	1.019000053405761719e+00	-4.313600063323974609e-01	4.613800048828125000e-01	-4.358499944210052490e-01	-4.756799936294555664e-01	1.922599971294403076e-01	3.606500029563903809e-01	7.898700237274169922e-01	8.894500136375427246e-02	-2.781399965286254883e+00	-1.536599993705749512e-01	1.015000045299530029e-02	1.179800033569335938e+00	1.516799926757812500e-01	-5.011200159788131714e-02	1.262599945068359375e+00	-7.752699851989746094e-01	3.603099882602691650e-01	9.576100111007690430e-01	-1.138499975204467773e-01	2.803499996662139893e-01	-2.590999938547611237e-02	3.124600052833557129e-01	-1.542399972677230835e-01	3.777999877929687500e-01	-1.359899938106536865e-01	2.946000099182128906e-01	-3.157899975776672363e-01	4.294300079345703125e-01	8.696900308132171631e-02	1.916900090873241425e-02	-2.724199891090393066e-01	-3.169600069522857666e-01	3.732700049877166748e-01	6.199700236320495605e-01	1.388899981975555420e-01	1.718800067901611328e-01	3.036299943923950195e-01	-1.277600049972534180e+00	4.442299902439117432e-02	-5.273600220680236816e-01	-8.853600025177001953e-01	-1.942799985408782959e-01	-6.194700002670288086e-01	-1.014600023627281189e-01	-2.630099952220916748e-01	-6.170700117945671082e-02	3.662700057029724121e-01	-9.522299766540527344e-01	-3.934600055217742920e-01	-6.918299794197082520e-01	-1.042600035667419434e+00	2.885499894618988037e-01	6.305599808692932129e-01
-1.416600048542022705e-01	6.294199824333190918e-01	5.705800056457519531e-01	-4.010900110006332397e-02	2.071999944746494293e-02	4.512099921703338623e-01	2.617399990558624268e-01	3.494299948215484619e-01	1.108999997377395630e-01	-3.603700101375579834e-01	3.511599898338317871e-01	5.491700023412704468e-02	3.509100079536437988e-01	-1.699700057506561279e-01	4.622800052165985107e-01	-3.972400128841400146e-01	1.902499943971633911e-01	3.177599906921386719e-01	-2.806999981403350830e-01	5.467399954795837402e-01	6.151199936866760254e-01	-1.872400045394897461e-01	1.985899955034255981e-01	1.601399928331375122e-01	2.032700031995773315e-01	-5.725600123405456543e-01	-1.345999985933303833e-01	-6.669200062751770020e-01	1.647800058126449585e-01	-2.755399942398071289e-01	-5.653300136327743530e-02	7.815799713134765625e-01	-2.097599906846880913e-03	-1.123000029474496841e-02	2.442000061273574829e-01	6.978499889373779297e-01	-2.422599941492080688e-01	3.075000047683715820e-01	-4.102300107479095459e-01	9.843400120735168457e-02	-5.165799856185913086e-01	1.121599972248077393e-02	4.411099851131439209e-01	-2.838999927043914795e-01	3.036899864673614502e-01	-2.459799945354461670e-01	7.814499735832214355e-01	-4.870800077915191650e-01	-2.252199947834014893e-01	-7.578600049018859863e-01	-6.479900330305099487e-02	-8.768200129270553589e-02	-7.722900062799453735e-02	1.304399967193603516e+00	-1.724500060081481934e-01	-2.721299886703491211e+00	-3.530600070953369141e-01	-3.395900130271911621e-01	1.654500007629394531e+00	8.451700210571289062e-01	-1.867499947547912598e-01	5.797899961471557617e-01	-3.197700083255767822e-01	3.709799945354461670e-01	1.034199953079223633e+00	-2.604899927973747253e-02	4.700399935245513916e-01	4.675999879837036133e-01	3.535600006580352783e-02	-6.360100209712982178e-02	-3.043900132179260254e-01	-4.943799972534179688e-01	4.623500108718872070e-01	1.531099993735551834e-02	6.037200093269348145e-01	2.761200070381164551e-01	-4.291000068187713623e-01	-2.940700054168701172e-01	-9.633100032806396484e-01	-1.468600034713745117e-01	6.556800007820129395e-01	-1.328399926424026489e-01	-4.227899909019470215e-01	1.051300019025802612e-01	-1.462299942970275879e+00	-7.175099849700927734e-02	5.644400119781494141e-01	-5.273500084877014160e-02	2.565500140190124512e-01	-5.596600100398063660e-02	-2.718499898910522461e-01	-7.129800319671630859e-02	-1.292299926280975342e-01	-6.293199956417083740e-02	-7.703499794006347656e-01	-4.169100150465965271e-02	-3.277600109577178955e-01	-4.481399953365325928e-01	4.471899867057800293e-01	2.194000035524368286e-01
-1.320099979639053345e-01	2.808099985122680664e-01	7.734699845314025879e-01	-1.621799916028976440e-02	-4.062199890613555908e-01	1.327199935913085938e-01	-2.023900002241134644e-01	-1.431899964809417725e-01	4.311699867248535156e-01	-4.933600127696990967e-01	-4.439499974250793457e-02	-8.075299859046936035e-02	4.384599924087524414e-01	-1.019999980926513672e-01	9.242399781942367554e-02	-1.736900061368942261e-01	-1.007499992847442627e-01	1.852999925613403320e-01	-2.155800014734268188e-01	3.179700076580047607e-01	2.256000041961669922e-02	-1.833299994468688965e-01	-1.709499955177307129e-01	-2.118699997663497925e-01	-1.156100034713745117e-01	-2.172700017690658569e-01	3.821999952197074890e-02	-5.055299997329711914e-01	-2.463600039482116699e-01	-2.373799979686737061e-01	1.477999985218048096e-01	2.885900139808654785e-01	-9.780000150203704834e-02	-1.997299939393997192e-01	1.251399982720613480e-02	1.756599992513656616e-01	2.603900134563446045e-01	3.047699928283691406e-01	7.215700298547744751e-02	-3.777100145816802979e-01	-5.685600042343139648e-01	3.900500014424324036e-03	3.906100094318389893e-01	1.367899961769580841e-02	-1.362300068140029907e-01	-3.263599872589111328e-01	6.802499890327453613e-01	-1.556800007820129395e-01	-3.421100080013275146e-01	-8.232100009918212891e-01	6.174100041389465332e-01	1.902399957180023193e-01	3.620899915695190430e-01	9.887499809265136719e-01	-8.636400103569030762e-02	-2.183099985122680664e+00	1.382600069046020508e-01	-1.024300009012222290e-01	1.347399950027465820e+00	2.386299967765808105e-01	-2.718699872493743896e-01	6.461700201034545898e-01	-6.708899885416030884e-02	-7.829099893569946289e-02	9.510099887847900391e-01	-1.237900033593177795e-01	6.177399754524230957e-01	3.131400048732757568e-01	9.000400081276893616e-03	3.387199938297271729e-01	7.473900169134140015e-02	1.802799999713897705e-01	-4.757799953222274780e-02	4.564100131392478943e-02	3.579199910163879395e-01	8.697299659252166748e-02	1.916400045156478882e-01	-3.686299920082092285e-01	-8.917800188064575195e-01	3.216100037097930908e-01	1.786199957132339478e-01	1.242000013589859009e-01	-5.100700259208679199e-01	-1.837899982929229736e-01	-1.669299960136413574e+00	-3.308100104331970215e-01	-3.563199937343597412e-01	-3.196499943733215332e-01	-4.289000034332275391e-01	-4.252699911594390869e-01	-3.299799859523773193e-01	-3.076699972152709961e-01	-9.381599724292755127e-02	1.207000017166137695e-01	-3.975099921226501465e-01	-3.112199902534484863e-01	-5.998100042343139648e-01	-4.346700012683868408e-01	9.639299660921096802e-02	3.194499909877777100e-01
-1.518000066280364990e-01	3.840900063514709473e-01	8.934000134468078613e-01	-4.242100119590759277e-01	-9.216099977493286133e-01	3.798799961805343628e-02	-3.202599883079528809e-01	3.411900019273161888e-03	2.210099995136260986e-01	-2.204499989748001099e-01	1.666100025177001953e-01	2.195599973201751709e-01	2.532500028610229492e-01	-2.926700115203857422e-01	1.017099991440773010e-01	-7.549100369215011597e-02	-6.040599942207336426e-02	2.819400131702423096e-01	-5.851899981498718262e-01	4.827100038528442383e-01	1.750399917364120483e-02	-1.208600029349327087e-01	-1.098999977111816406e-01	-6.955400109291076660e-01	1.560000032186508179e-01	7.055799663066864014e-02	-1.505800038576126099e-01	-8.181099891662597656e-01	-1.853500008583068848e-01	-3.686299920082092285e-01	3.164999932050704956e-02	7.661600112915039062e-01	8.404099941253662109e-02	2.692800015211105347e-03	-2.743999958038330078e-01	2.181500047445297241e-01	-3.515699878334999084e-02	3.256900012493133545e-01	1.003199964761734009e-01	-6.093199849128723145e-01	-7.031599879264831543e-01	1.829899996519088745e-01	3.313399851322174072e-01	-1.241599991917610168e-01	-9.054200053215026855e-01	-3.915699943900108337e-02	4.471899867057800293e-01	-5.733799934387207031e-01	-4.017199873924255371e-01	-8.223400115966796875e-01	5.573999881744384766e-01	1.510100066661834717e-01	2.459799945354461670e-01	1.011299967765808105e+00	-4.662599861621856689e-01	-2.713299989700317383e+00	4.327299892902374268e-01	-1.631399989128112793e-01	1.582800030708312988e+00	5.508099794387817383e-01	-2.473800033330917358e-01	1.418400049209594727e+00	-1.686700060963630676e-02	-1.936800032854080200e-01	1.008999943733215332e+00	-5.986399948596954346e-02	9.185299873352050781e-01	4.302200078964233398e-01	-2.062399983406066895e-01	7.612700015306472778e-02	2.159499973058700562e-01	-2.683399915695190430e-01	-3.334200084209442139e-01	-3.715099990367889404e-01	4.519700109958648682e-01	-8.246000111103057861e-02	3.298400044441223145e-01	-5.737599730491638184e-01	-1.304200053215026855e+00	2.712100148200988770e-01	6.627699732780456543e-01	-7.962600141763687134e-02	-7.916700243949890137e-01	-5.366200115531682968e-03	-1.791599988937377930e+00	-3.329800069332122803e-01	-3.069800138473510742e-01	-3.398000001907348633e-01	-5.561800003051757812e-01	-6.947100162506103516e-01	2.742699980735778809e-01	-2.189799994230270386e-01	-2.671400010585784912e-01	2.256100066006183624e-03	-5.017799735069274902e-01	-3.277499973773956299e-01	-4.566999971866607666e-01	-2.712300121784210205e-01	2.215700000524520874e-01	9.211199879646301270e-01
-3.066399991512298584e-01	1.682099997997283936e-01	9.851099848747253418e-01	-3.360599875450134277e-01	-2.416000068187713623e-01	1.618600040674209595e-01	-5.349599942564964294e-02	4.300999939441680908e-01	5.734199881553649902e-01	-7.156900316476821899e-02	3.610099852085113525e-01	2.672899961471557617e-01	2.778899967670440674e-01	-7.226800173521041870e-02	1.383800059556961060e-01	-2.671400010585784912e-01	1.299899965524673462e-01	2.294899970293045044e-01	-1.831099987030029297e-01	5.016300082206726074e-01	4.492099881172180176e-01	-2.082099951803684235e-02	4.264200031757354736e-01	-6.876199692487716675e-02	4.033699929714202881e-01	9.519799798727035522e-02	-3.194400072097778320e-01	-5.465099811553955078e-01	-1.334500014781951904e-01	-5.651100277900695801e-01	-2.097499966621398926e-01	1.159199953079223633e+00	-1.940000057220458984e-01	1.982800066471099854e-01	-1.192400008440017700e-01	4.178099930286407471e-01	6.838299799710512161e-03	-2.053699940443038940e-01	-5.337499976158142090e-01	-5.222499966621398926e-01	-3.822700083255767822e-01	-6.583299953490495682e-03	1.426499933004379272e-01	-4.250200092792510986e-01	-3.115000128746032715e-01	2.735200105234980583e-03	7.509300112724304199e-01	-4.821799993515014648e-01	-1.859499961137771606e-01	-7.710400223731994629e-01	-4.640600085258483887e-02	-6.914000213146209717e-02	4.168800115585327148e-01	1.323500037193298340e+00	-8.174200057983398438e-01	-3.399800062179565430e+00	-1.130700036883354187e-01	-3.412300050258636475e-01	2.077500104904174805e+00	6.136900186538696289e-01	1.479199975728988647e-01	9.375299811363220215e-01	-1.013799980282783508e-01	2.842600047588348389e-01	9.789900183677673340e-01	-3.233500123023986816e-01	6.369699835777282715e-01	5.830799937248229980e-01	2.282000035047531128e-01	-3.169600069522857666e-01	2.106100022792816162e-01	-6.506000161170959473e-01	2.165299952030181885e-01	-2.434699982404708862e-01	5.551900267601013184e-01	-3.435100018978118896e-01	-9.509299695491790771e-02	-1.471499949693679810e-01	-1.287600040435791016e+00	3.930999934673309326e-01	3.016299903392791748e-01	-2.176699936389923096e-01	-1.114599943161010742e+00	5.134900212287902832e-01	-1.340999960899353027e+00	-3.038100004196166992e-01	3.249900043010711670e-01	-4.523600041866302490e-01	-1.774300038814544678e-01	-4.850399866700172424e-02	-1.217800006270408630e-01	-4.210799932479858398e-01	-4.032700061798095703e-01	3.845199942588806152e-02	-3.608399927616119385e-01	3.773799911141395569e-02	-2.188500016927719116e-01	-3.877499997615814209e-01	3.691599965095520020e-01	5.452100038528442383e-01
3.915399909019470215e-01	5.465700030326843262e-01	-1.501000020653009415e-02	7.779999822378158569e-02	1.001700043678283691e+00	1.824000030755996704e-01	6.932400166988372803e-02	-8.783599734306335449e-01	-4.267100095748901367e-01	-2.261800020933151245e-01	-1.117599979043006897e-01	-4.522599875926971436e-01	-3.549599945545196533e-01	-1.671400070190429688e-01	6.000300124287605286e-02	-1.602399945259094238e-01	1.380400061607360840e-01	1.277599930763244629e-01	-4.409199953079223633e-01	7.778999805450439453e-01	-4.607800021767616272e-02	-4.055500030517578125e-01	-3.307099938392639160e-01	-4.317199885845184326e-01	2.125699967145919800e-01	1.146500036120414734e-01	-6.700699776411056519e-02	-1.387300044298171997e-01	2.208900004625320435e-01	-6.082500219345092773e-01	-3.971700072288513184e-01	-5.366000160574913025e-02	-3.736900091171264648e-01	1.902000010013580322e-01	-3.996599912643432617e-01	-4.208200052380561829e-02	2.071200013160705566e-01	2.965900003910064697e-01	-1.622200012207031250e-01	-3.555499911308288574e-01	-2.726599872112274170e-01	4.201700091361999512e-01	3.141300082206726074e-01	-1.145899966359138489e-01	6.412199884653091431e-02	-5.189200118184089661e-02	1.689700037240982056e-02	1.786099970340728760e-01	3.792200088500976562e-01	-2.581099867820739746e-01	1.352600008249282837e-01	4.650399982929229736e-01	5.200799703598022461e-01	6.844000220298767090e-01	2.178200036287307739e-01	-1.656800031661987305e+00	-1.669699996709823608e-01	-2.517800033092498779e-01	2.159900069236755371e-01	-3.375799953937530518e-01	5.337299704551696777e-01	1.355200052261352539e+00	-2.262099981307983398e-01	2.384800016880035400e-01	7.898399829864501953e-01	-6.361500024795532227e-01	1.455699950456619263e-01	-5.651599764823913574e-01	5.828500166535377502e-02	-3.443700075149536133e-01	1.496499963104724884e-02	5.156300067901611328e-01	-2.736899852752685547e-01	-5.296499729156494141e-01	2.164900004863739014e-01	3.457199931144714355e-01	2.478999942541122437e-01	-1.887100040912628174e-01	-3.898600041866302490e-01	-1.509000062942504883e-01	-5.861700177192687988e-01	2.885000109672546387e-01	-7.135099917650222778e-02	-6.086599826812744141e-01	-1.016899943351745605e+00	1.929599940776824951e-01	-5.859199762344360352e-01	5.386900156736373901e-02	-5.077999830245971680e-01	-3.976899981498718262e-01	2.769899964332580566e-01	1.299200057983398438e-01	4.705699980258941650e-01	-6.925900280475616455e-02	-6.907799839973449707e-02	-7.970100045204162598e-01	-6.909000277519226074e-01	-7.439600229263305664e-01	5.269199982285499573e-02	8.749700188636779785e-01
5.213400125503540039e-01	3.067899942398071289e-01	4.991999864578247070e-01	-1.705400049686431885e-01	1.933500021696090698e-01	5.694400072097778320e-01	8.254700154066085815e-02	-5.841799974441528320e-01	-7.737500071525573730e-01	-2.855600118637084961e-01	-6.607499718666076660e-01	-2.697699964046478271e-01	7.768999934196472168e-01	-4.417400062084197998e-01	-6.138100028038024902e-01	-2.944299876689910889e-01	5.119199752807617188e-01	7.085999846458435059e-01	-7.886899709701538086e-01	5.948399901390075684e-01	1.811800003051757812e-01	-5.342199802398681641e-01	-7.436699867248535156e-01	-5.310699939727783203e-01	2.881299853324890137e-01	1.015100002288818359e+00	-4.859099984169006348e-01	-1.038400005199946463e-04	-2.541399933397769928e-02	-3.551799952983856201e-01	-3.579399883747100830e-01	6.809099912643432617e-01	-3.108200132846832275e-01	-8.922199904918670654e-02	1.269199997186660767e-01	-3.564899861812591553e-01	-4.513400048017501831e-02	1.863300055265426636e-01	2.628600001335144043e-01	-5.101799964904785156e-01	-5.988699793815612793e-01	-1.993899941444396973e-01	4.733400046825408936e-01	1.202299967408180237e-01	7.879500091075897217e-02	-2.123700082302093506e-02	-6.468000262975692749e-02	1.839200034737586975e-02	4.815300107002258301e-01	-3.827700018882751465e-01	-1.105000004172325134e-01	5.039399862289428711e-01	1.605599969625473022e-01	7.842800021171569824e-01	9.775000065565109253e-02	-1.932899951934814453e+00	4.915800094604492188e-01	2.467799931764602661e-01	1.040199995040893555e+00	-3.312599956989288330e-01	5.712000131607055664e-01	8.633700013160705566e-01	-7.708100080490112305e-01	-3.706899881362915039e-01	-2.103099972009658813e-01	4.644399881362915039e-01	4.569900035858154297e-02	-3.294700086116790771e-01	2.129400074481964111e-01	-9.634699821472167969e-01	8.126000165939331055e-01	-3.708400130271911621e-01	9.051699936389923096e-02	-3.513399958610534668e-01	5.055499821901321411e-02	3.634000122547149658e-01	1.678600013256072998e-01	-8.673300147056579590e-01	-1.106199979782104492e+00	-3.230400085449218750e-01	-8.002200126647949219e-01	1.124099969863891602e+00	3.865300118923187256e-01	5.571699738502502441e-01	-5.935000181198120117e-01	3.836500048637390137e-01	-1.956800073385238647e-01	-9.807699918746948242e-02	2.519800066947937012e-01	-1.541700065135955811e-01	-1.984699964523315430e-01	-5.009999871253967285e-01	-9.181900322437286377e-02	8.165699839591979980e-01	-3.165900111198425293e-01	-1.342400014400482178e-01	-9.004799723625183105e-01	-8.477799892425537109e-01	2.463099956512451172e-01	7.159199714660644531e-01
-5.705800056457519531e-01	4.418300092220306396e-01	7.010200023651123047e-01	-4.171299934387207031e-01	-3.405799865722656250e-01	2.339000068604946136e-02	-7.153700292110443115e-02	4.817700088024139404e-01	-1.312099955976009369e-02	1.683399975299835205e-01	-1.338900029659271240e-01	4.062600061297416687e-02	1.582700014114379883e-01	-4.434199929237365723e-01	-1.940299943089485168e-02	-9.661000221967697144e-03	-4.628400132060050964e-02	9.322799742221832275e-02	-2.733100056648254395e-01	2.284999936819076538e-01	3.308899998664855957e-01	-3.647400140762329102e-01	7.874099910259246826e-02	3.585000038146972656e-01	4.475699961185455322e-01	-2.299000024795532227e-01	1.807699948549270630e-01	-6.265000104904174805e-01	5.385199934244155884e-02	-2.915399968624114990e-01	-4.255999922752380371e-01	6.290299892425537109e-01	1.439300030469894409e-01	-4.600400105118751526e-02	-2.100699990987777710e-01	4.887900054454803467e-01	-5.769800022244453430e-02	3.743099868297576904e-01	-3.007500059902667999e-02	-3.449400067329406738e-01	-2.970199882984161377e-01	1.509499996900558472e-01	2.824800014495849609e-01	-1.657799929380416870e-01	7.613100111484527588e-02	-9.301599860191345215e-02	7.936499714851379395e-01	-6.048899888992309570e-01	-1.887400001287460327e-01	-1.017300009727478027e+00	3.196200132369995117e-01	-1.634400039911270142e-01	5.417699813842773438e-01	1.172500014305114746e+00	-4.787499904632568359e-01	-3.384200096130371094e+00	-8.130100369453430176e-02	-3.528000116348266602e-01	1.837200045585632324e+00	4.451600015163421631e-01	-5.266600251197814941e-01	9.978600144386291504e-01	-3.217799961566925049e-01	3.346199914813041687e-02	1.178300023078918457e+00	-7.290499657392501831e-02	3.973700106143951416e-01	2.616600096225738525e-01	3.311100006103515625e-01	-3.562900125980377197e-01	-1.655800044536590576e-01	-4.438199996948242188e-01	-1.418299973011016846e-01	-3.797599971294403076e-01	2.899399995803833008e-01	-2.911400049924850464e-02	-3.516899943351745605e-01	-2.769399881362915039e-01	-1.343999981880187988e+00	1.955499947071075439e-01	1.688700020313262939e-01	4.023699834942817688e-02	-8.021199703216552734e-01	2.336599975824356079e-01	-1.383700013160705566e+00	-2.313200011849403381e-02	8.539500087499618530e-02	-7.405099868774414062e-01	-7.393400371074676514e-02	-5.883799791336059570e-01	-8.573500066995620728e-02	-1.052500009536743164e-01	-5.157099962234497070e-01	1.503800004720687866e-01	-1.669400036334991455e-01	-1.637199968099594116e-01	-2.270199954509735107e-01	-6.610199809074401855e-01	4.719699919223785400e-01	3.725300133228302002e-01
